ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência,"É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar, Desastre","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar, Desastre, Programa de Aquisição de Alimentos","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar, Desastre, Programa de Aquisição de Alimentos, Caso fortuito","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar, Desastre, Programa de Aquisição de Alimentos, Caso fortuito, Plano de saúde","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar, Desastre, Programa de Aquisição de Alimentos, Caso fortuito, Plano de saúde","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Emergência, Calamidade pública, Risco operacional, Saúde complementar, Desastre, Programa de Aquisição de Alimentos, Caso fortuito, Plano de saúde"
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado,"É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços, Proposta de preço","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços, Proposta de preço, Cláusula obrigatória","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços, Proposta de preço, Cláusula obrigatória, Planilha de custos e formação de preços","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços, Proposta de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Contratações públicas","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços, Proposta de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Contratações públicas, Compra","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Princípio da publicidade, Registro de preços, Proposta de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Contratações públicas, Compra"
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação, Conteudista","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação, Conteudista, Ensino profissional","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação, Conteudista, Ensino profissional, Capacitação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação, Conteudista, Ensino profissional, Capacitação, Curso profissionalizante","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação, Conteudista, Ensino profissional, Capacitação, Curso profissionalizante, Curso de formação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Inexigibilidade de licitação, Curso de treinamento, Instrutor, Licitação, Conteudista, Ensino profissional, Capacitação, Curso profissionalizante, Curso de formação, Curso livre"
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,Qual é a diferença entre reajuste de preços e repactuação? - Repactuação,"Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária, Reativação","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária, Reativação, Preço","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária, Reativação, Preço, Renovação","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária, Reativação, Preço, Renovação, Revisão contratual","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária, Reativação, Preço, Renovação, Revisão contratual","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reposicionamento tarifário, Revisão tarifária, Reativação, Preço, Renovação, Revisão contratual"
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços,"É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação, Renovação","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação, Renovação, Índice de reajuste tarifário","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação, Renovação, Índice de reajuste tarifário, Risco de renovação","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação, Renovação, Índice de reajuste tarifário, Risco de renovação, Revisão contratual","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação, Renovação, Índice de reajuste tarifário, Risco de renovação, Revisão contratual","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Recomposição de preços, Reajuste de preços, Contrato administrativo, Reformulação, Renovação, Índice de reajuste tarifário, Risco de renovação, Revisão contratual"
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal,"A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos, Responsabilidade fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos, Responsabilidade fiscal, Liquidação da despesa","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos, Responsabilidade fiscal, Liquidação da despesa, Sustentabilidade fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos, Responsabilidade fiscal, Liquidação da despesa, Sustentabilidade fiscal, Gestão fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos, Responsabilidade fiscal, Liquidação da despesa, Sustentabilidade fiscal, Gestão fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Direito de retenção, Pagamento indevido, Retenção de impostos, Responsabilidade fiscal, Liquidação da despesa, Sustentabilidade fiscal, Gestão fiscal"
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento,"Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa, Formalização do contrato","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa, Formalização do contrato, Contas irregulares","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa, Formalização do contrato, Contas irregulares, Despesa sem prévio empenho","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa, Formalização do contrato, Contas irregulares, Despesa sem prévio empenho, Custo não renovável","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa, Formalização do contrato, Contas irregulares, Despesa sem prévio empenho, Custo não renovável, Intempestividade","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Superfaturamento, Verba ilegal, Despesas de exercícios anteriores, Despesa, Formalização do contrato, Contas irregulares, Despesa sem prévio empenho, Custo não renovável, Intempestividade, Exercício financeiro anterior"
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação,"Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho, Passivo trabalhista","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho, Passivo trabalhista, Rescisão trabalhista","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho, Passivo trabalhista, Rescisão trabalhista, Crédito trabalhista","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho, Passivo trabalhista, Rescisão trabalhista, Crédito trabalhista, Habilitação de licitante","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho, Passivo trabalhista, Rescisão trabalhista, Crédito trabalhista, Habilitação de licitante","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Direito societário, Vínculo empregatício, Relação de trabalho, Passivo trabalhista, Rescisão trabalhista, Crédito trabalhista, Habilitação de licitante"
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço,"É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional, Contratação temporária","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional, Contratação temporária, Atestado de capacidade técnica","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional, Contratação temporária, Atestado de capacidade técnica, Tipo de licitação","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional, Contratação temporária, Atestado de capacidade técnica, Tipo de licitação, Proposta técnica","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional, Contratação temporária, Atestado de capacidade técnica, Tipo de licitação, Proposta técnica, Notória especialização","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Licitação de técnica e preço, Qualificação técnica, Licitação de melhor técnica, Capacidade técnico-profissional, Contratação temporária, Atestado de capacidade técnica, Tipo de licitação, Proposta técnica, Notória especialização"
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material,"Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço, Proposta técnica","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço, Proposta técnica, Erro essencial","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço, Proposta técnica, Erro essencial, Princípio da seleção da proposta mais vantajosa","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço, Proposta técnica, Erro essencial, Princípio da seleção da proposta mais vantajosa","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço, Proposta técnica, Erro essencial, Princípio da seleção da proposta mais vantajosa","Um erro material deve levar à desclassificação antecipada da proposta? - Inexatidão material, Proposta, Erro de julgamento, Proposta de preço, Proposta técnica, Erro essencial, Princípio da seleção da proposta mais vantajosa"
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência,"Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal, Doença preexistente","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal, Doença preexistente","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal, Doença preexistente","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal, Doença preexistente","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal, Doença preexistente","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Habilitação de licitante, Habilitação jurídica, Regularidade fiscal, Doença preexistente"
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia,"A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia, Obra pública","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia, Obra pública, Execução de obras e serviços","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia, Obra pública, Execução de obras e serviços, Estratificação","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia, Obra pública, Execução de obras e serviços, Estratificação, Superfaturamento","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia, Obra pública, Execução de obras e serviços, Estratificação, Superfaturamento","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Serviços comuns, Qualidade, Serviços comuns de engenharia, Obra pública, Execução de obras e serviços, Estratificação, Superfaturamento"
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária,"Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação, Processo administrativo de responsabilização","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação, Processo administrativo de responsabilização, Dosimetria","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação, Processo administrativo de responsabilização, Dosimetria, Cadastro de Empresas Inidôneas e Suspensas","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação, Processo administrativo de responsabilização, Dosimetria, Cadastro de Empresas Inidôneas e Suspensas, Sanção premial","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação, Processo administrativo de responsabilização, Dosimetria, Cadastro de Empresas Inidôneas e Suspensas, Sanção premial","Qual a extensão da sanção de impedimento de licitar e contratar? - Suspensão temporária, Sanção administrativa, Inidoneidade, Inexigibilidade de licitação, Processo administrativo de responsabilização, Dosimetria, Cadastro de Empresas Inidôneas e Suspensas, Sanção premial"
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional,"Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia, Habilitação de licitante","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia, Habilitação de licitante, Atestado de capacidade técnica","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia, Habilitação de licitante, Atestado de capacidade técnica, Documentação técnica","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia, Habilitação de licitante, Atestado de capacidade técnica, Documentação técnica, Documento técnico","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia, Habilitação de licitante, Atestado de capacidade técnica, Documentação técnica, Documento técnico, Projeto de engenharia","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Capacidade técnico-operacional, Qualificação técnica, Capacidade técnico-profissional, Obras e serviços de engenharia, Habilitação de licitante, Atestado de capacidade técnica, Documentação técnica, Documento técnico, Projeto de engenharia, Responsável técnico"
141,Qual a finalidade do controle das autorizações de adesão?,LLM,Qual a finalidade do controle das autorizações de adesão? - Autorização,"Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão, Convenente","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão, Convenente, Objeto do convênio","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão, Convenente, Objeto do convênio, Princípio da finalidade","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão, Convenente, Objeto do convênio, Princípio da finalidade, Cumprimento","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão, Convenente, Objeto do convênio, Princípio da finalidade, Cumprimento, Adesão à ata de registro de preços","Qual a finalidade do controle das autorizações de adesão? - Autorização, Adesão, Convocação, Permissão, Convenente, Objeto do convênio, Princípio da finalidade, Cumprimento, Adesão à ata de registro de preços, Contrato de adesão"
