ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito, Litigância de má-fé","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito, Litigância de má-fé, Erro judiciário","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito, Litigância de má-fé, Erro judiciário, Entidade de direito público","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito, Litigância de má-fé, Erro judiciário, Entidade de direito público, Princípio da moralidade","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito, Litigância de má-fé, Erro judiciário, Entidade de direito público, Princípio da moralidade, Erro de procedimento","É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade? - Má-fé, Princípio da boa-fé, Erro essencial, Erro de direito, Litigância de má-fé, Erro judiciário, Entidade de direito público, Princípio da moralidade, Erro de procedimento"
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional,"É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar, Produto turístico","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar, Produto turístico, Risco operacional","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar, Produto turístico, Risco operacional, Concessão em caráter precário","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar, Produto turístico, Risco operacional, Concessão em caráter precário, Risco de segurança da informação","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar, Produto turístico, Risco operacional, Concessão em caráter precário, Risco de segurança da informação","É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas? - Falta funcional, Seguro, Plano de saúde, Saúde complementar, Produto turístico, Risco operacional, Concessão em caráter precário, Risco de segurança da informação"
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado,"É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Princípio da publicidade","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Princípio da publicidade, Compra","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Princípio da publicidade, Compra, Registro de preços","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Princípio da publicidade, Compra, Registro de preços, Proposta de preço","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Princípio da publicidade, Compra, Registro de preços, Proposta de preço, Índice de preços","É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos? - Preço estimado, Estimativa de preço, Cláusula obrigatória, Planilha de custos e formação de preços, Princípio da publicidade, Compra, Registro de preços, Proposta de preço, Índice de preços"
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento, Inaplicabilidade de licitação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento, Inaplicabilidade de licitação, Contratações públicas","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento, Inaplicabilidade de licitação, Contratações públicas, Conteudista","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento, Inaplicabilidade de licitação, Contratações públicas, Conteudista, Contratação direta","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento, Inaplicabilidade de licitação, Contratações públicas, Conteudista, Contratação direta, Curso de formação","A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação? - Instrutor, Inexigibilidade de licitação, Licitação, Curso de treinamento, Inaplicabilidade de licitação, Contratações públicas, Conteudista, Contratação direta, Curso de formação, Ensino profissional"
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,Qual é a diferença entre reajuste de preços e repactuação? - Repactuação,"Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço, Renovação","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço, Renovação, Recomposição de preços","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço, Renovação, Recomposição de preços, Subpreço","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço, Renovação, Recomposição de preços, Subpreço, Planilha de custos e formação de preços","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço, Renovação, Recomposição de preços, Subpreço, Planilha de custos e formação de preços","Qual é a diferença entre reajuste de preços e repactuação? - Repactuação, Reformulação, Reativação, Preço, Renovação, Recomposição de preços, Subpreço, Planilha de custos e formação de preços"
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação,"É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo, Renovação","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo, Renovação, Reenquadramento","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo, Renovação, Reenquadramento, Refinanciamento","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo, Renovação, Reenquadramento, Refinanciamento, Aplicação financeira","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo, Renovação, Reenquadramento, Refinanciamento, Aplicação financeira","É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato? - Reformulação, Recomposição de preços, Reajuste de preços, Contrato administrativo, Renovação, Reenquadramento, Refinanciamento, Aplicação financeira"
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal,"A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal, Obrigação tributária","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal, Obrigação tributária, Embargos de retenção por benfeitorias","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal, Obrigação tributária, Embargos de retenção por benfeitorias, Gestão fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal, Obrigação tributária, Embargos de retenção por benfeitorias, Gestão fiscal, Política fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal, Obrigação tributária, Embargos de retenção por benfeitorias, Gestão fiscal, Política fiscal","A retenção de pagamentos é permitida em caso de perda da regularidade fiscal? - Regularidade fiscal, Retenção de impostos, Direito de retenção, Fiscal, Obrigação tributária, Embargos de retenção por benfeitorias, Gestão fiscal, Política fiscal"
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa,"Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão, Exercício financeiro anterior","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão, Exercício financeiro anterior, Despesa sem prévio empenho","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão, Exercício financeiro anterior, Despesa sem prévio empenho, Despesas de exercícios anteriores","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão, Exercício financeiro anterior, Despesa sem prévio empenho, Despesas de exercícios anteriores, Verba ilegal","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão, Exercício financeiro anterior, Despesa sem prévio empenho, Despesas de exercícios anteriores, Verba ilegal, Contrato de programa","Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares? - Despesa, Contas irregulares, Intempestividade, Contrato de gestão, Exercício financeiro anterior, Despesa sem prévio empenho, Despesas de exercícios anteriores, Verba ilegal, Contrato de programa, Inadimplência"
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação,"Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro, Direito societário","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro, Direito societário, Rescisão trabalhista","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro, Direito societário, Rescisão trabalhista, Qualificação econômico-financeira","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro, Direito societário, Rescisão trabalhista, Qualificação econômico-financeira, Vínculo empregatício","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro, Direito societário, Rescisão trabalhista, Qualificação econômico-financeira, Vínculo empregatício","Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório? - Licitação, Habilitação de licitante, Crédito trabalhista, Pregoeiro, Direito societário, Rescisão trabalhista, Qualificação econômico-financeira, Vínculo empregatício"
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional,"É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica, Licitação de técnica e preço","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica, Licitação de técnica e preço, Proposta de preço","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica, Licitação de técnica e preço, Proposta de preço, Proposta","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica, Licitação de técnica e preço, Proposta de preço, Proposta, Comissão de licitação permanente","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica, Licitação de técnica e preço, Proposta de preço, Proposta, Comissão de licitação permanente, Cargo técnico","É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente? - Capacidade técnico-profissional, Tipo de licitação, Proposta técnica, Qualificação técnica, Licitação de técnica e preço, Proposta de preço, Proposta, Comissão de licitação permanente, Cargo técnico"
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,Um erro material deve levar à desclassificação antecipada da proposta? - Proposta,"Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário, Erro essencial","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário, Erro essencial, Desprovimento","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário, Erro essencial, Desprovimento, Proposta de preço","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário, Erro essencial, Desprovimento, Proposta de preço, Erro formal","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário, Erro essencial, Desprovimento, Proposta de preço, Erro formal","Um erro material deve levar à desclassificação antecipada da proposta? - Proposta, Proposta técnica, Tutela antecipada, Erro judiciário, Erro essencial, Desprovimento, Proposta de preço, Erro formal"
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência,"Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional","Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência? - Diligência, Fato novo, Habilitação jurídica, Habilitação profissional"
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia,"A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto, Qualidade","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto, Qualidade, Serviço técnico especializado","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto, Qualidade, Serviço técnico especializado, Serviços comuns","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto, Qualidade, Serviço técnico especializado, Serviços comuns, Rubrica","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto, Qualidade, Serviço técnico especializado, Serviços comuns, Rubrica","A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal? - Obras e serviços de engenharia, Obra pública, Exequibilidade, Obras, serviços ou compras de grande vulto, Qualidade, Serviço técnico especializado, Serviços comuns, Rubrica"
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa,"Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação, Inexigibilidade de licitação","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação, Inexigibilidade de licitação, Apenado","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação, Inexigibilidade de licitação, Apenado, Contradita","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação, Inexigibilidade de licitação, Apenado, Contradita, Sanção premial","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação, Inexigibilidade de licitação, Apenado, Contradita, Sanção premial","Qual a extensão da sanção de impedimento de licitar e contratar? - Sanção administrativa, Suspensão temporária, Sanção penal, Apenação, Inexigibilidade de licitação, Apenado, Contradita, Sanção premial"
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia,"Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro, Engenharia","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro, Engenharia, Documentação técnica","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro, Engenharia, Documentação técnica, Obra pública","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro, Engenharia, Documentação técnica, Obra pública, Capacidade técnico-operacional","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro, Engenharia, Documentação técnica, Obra pública, Capacidade técnico-operacional, Serviço técnico especializado","Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia? - Obras e serviços de engenharia, Qualificação técnica, Documento técnico, Engenheiro, Engenharia, Documentação técnica, Obra pública, Capacidade técnico-operacional, Serviço técnico especializado, Serviços comuns de engenharia"
