QUERY_ID,DOC_ID,SCORE,ENGINE,RANK
118,46793,0,BM25+LLM,425
118,27777,0,BM25+LLM,526
118,66344,0,BM25+LLM,550
119,34132,3,(BM25|STS)+Reranker+LLM,1
119,34146,3,(BM25|STS)+Reranker+LLM,2
119,13633,3,(BM25|STS)+Reranker+LLM,3
119,37519,3,(BM25|STS)+Reranker+LLM,4
119,18920,3,(BM25|STS)+Reranker+LLM,8
119,33054,3,(BM25|STS)+Reranker+LLM,9
119,21867,2,(BM25|STS)+Reranker+LLM,5
119,28920,2,(BM25|STS)+Reranker+LLM,7
119,31653,2,(BM25|STS)+Reranker+LLM,10
119,17191,1,(BM25|STS)+Reranker+LLM,6
119,117370,1,BM25+LLM,15
119,13563,1,BM25+LLM,66
119,20854,0,BM25+LLM,761
119,22982,0,BM25+LLM,864
119,16945,0,BM25+LLM,918
120,13553,3,(BM25|STS)+Reranker+LLM,1
120,9775,3,(BM25|STS)+Reranker+LLM,3
120,29129,3,(BM25|STS)+Reranker+LLM,4
120,82005,3,(BM25|STS)+Reranker+LLM,5
120,55897,3,(BM25|STS)+Reranker+LLM,6
120,17012,3,(BM25|STS)+Reranker+LLM,7
120,18900,3,(BM25|STS)+Reranker+LLM,8
120,44207,3,(BM25|STS)+Reranker+LLM,10
120,40641,3,BM25+LLM,54
120,31005,2,(BM25|STS)+Reranker+LLM,2
120,25445,2,(BM25|STS)+Reranker+LLM,9
120,112346,1,BM25+LLM,198
120,34898,0,BM25+LLM,386
120,103548,0,BM25+LLM,604
120,37628,0,BM25+LLM,771
121,22164,3,(BM25|STS)+Reranker+LLM,1
121,22165,3,(BM25|STS)+Reranker+LLM,2
121,22170,3,(BM25|STS)+Reranker+LLM,3
121,142364,3,(BM25|STS)+Reranker+LLM,4
121,117370,3,BM25+LLM,65
121,50140,2,(BM25|STS)+Reranker+LLM,5
121,28189,2,(BM25|STS)+Reranker+LLM,6
121,103458,2,(BM25|STS)+Reranker+LLM,7
121,59211,2,(BM25|STS)+Reranker+LLM,8
121,70748,2,(BM25|STS)+Reranker+LLM,9
121,43879,2,(BM25|STS)+Reranker+LLM,10
121,136013,1,BM25+LLM,39
121,84986,1,BM25+LLM,64
121,28921,0,BM25+LLM,271
121,21877,0,BM25+LLM,275
122,20970,3,(BM25|STS)+Reranker+LLM,1
122,20506,3,(BM25|STS)+Reranker+LLM,2
122,37613,3,(BM25|STS)+Reranker+LLM,3
122,53641,3,(BM25|STS)+Reranker+LLM,4
122,15740,3,(BM25|STS)+Reranker+LLM,5
122,2966,3,(BM25|STS)+Reranker+LLM,6
122,47161,3,(BM25|STS)+Reranker+LLM,7
122,21159,3,(BM25|STS)+Reranker+LLM,8
122,31689,3,(BM25|STS)+Reranker+LLM,9
122,34126,3,(BM25|STS)+Reranker+LLM,10
122,161,1,BM25+LLM,72
122,20956,0,BM25+LLM,331
122,11595,0,BM25+LLM,755
122,40647,0,BM25+LLM,787
122,31153,0,BM25+LLM,840
123,133563,3,(BM25|STS)+Reranker+LLM,1
123,33082,3,(BM25|STS)+Reranker+LLM,2
123,21229,3,(BM25|STS)+Reranker+LLM,4
123,20506,3,(BM25|STS)+Reranker+LLM,5
123,13702,3,(BM25|STS)+Reranker+LLM,6
123,31679,3,(BM25|STS)+Reranker+LLM,7
123,43098,2,(BM25|STS)+Reranker+LLM,3
123,47161,2,(BM25|STS)+Reranker+LLM,8
123,37613,2,(BM25|STS)+Reranker+LLM,9
123,20871,2,(BM25|STS)+Reranker+LLM,10
123,36752,1,BM25+LLM,50
123,17298,1,BM25+LLM,132
123,13645,1,BM25+LLM,386
123,30121,0,BM25+LLM,899
123,91180,0,BM25+LLM,998
124,693,3,(BM25|STS)+Reranker+LLM,1
124,18955,3,(BM25|STS)+Reranker+LLM,3
124,32589,3,(BM25|STS)+Reranker+LLM,6
124,82570,2,(BM25|STS)+Reranker+LLM,2
124,14508,2,(BM25|STS)+Reranker+LLM,4
124,31061,2,(BM25|STS)+Reranker+LLM,5
124,14253,2,(BM25|STS)+Reranker+LLM,7
124,14269,2,(BM25|STS)+Reranker+LLM,9
124,18949,1,(BM25|STS)+Reranker+LLM,8
124,91914,1,(BM25|STS)+Reranker+LLM,10
124,18080,1,BM25+LLM,38
124,100899,0,BM25+LLM,162
124,15852,0,BM25+LLM,565
124,14878,0,BM25+LLM,720
124,17270,0,BM25+LLM,953
125,105994,3,(BM25|STS)+Reranker+LLM,1
125,17017,2,(BM25|STS)+Reranker+LLM,2
125,26341,2,(BM25|STS)+Reranker+LLM,4
125,9884,1,(BM25|STS)+Reranker+LLM,3
125,102918,1,(BM25|STS)+Reranker+LLM,5
125,123331,1,(BM25|STS)+Reranker+LLM,6
125,4831,1,(BM25|STS)+Reranker+LLM,7
125,21879,1,(BM25|STS)+Reranker+LLM,8
125,19500,1,(BM25|STS)+Reranker+LLM,9
125,16948,1,(BM25|STS)+Reranker+LLM,10
125,22795,1,BM25+LLM,166
125,33118,1,BM25+LLM,813
125,19618,0,BM25+LLM,406
125,14553,0,BM25+LLM,879
125,32866,0,BM25+LLM,950
126,33621,3,(BM25|STS)+Reranker+LLM,1
126,32034,3,(BM25|STS)+Reranker+LLM,2
126,32024,3,(BM25|STS)+Reranker+LLM,3
126,29664,3,(BM25|STS)+Reranker+LLM,4
126,29854,3,(BM25|STS)+Reranker+LLM,5
126,32402,3,(BM25|STS)+Reranker+LLM,6
126,29832,3,(BM25|STS)+Reranker+LLM,7
126,1846,3,(BM25|STS)+Reranker+LLM,8
126,44954,3,(BM25|STS)+Reranker+LLM,9
126,76845,3,(BM25|STS)+Reranker+LLM,10
126,58425,1,BM25+LLM,98
126,13323,0,BM25+LLM,141
126,85442,0,BM25+LLM,147
126,56658,0,BM25+LLM,418
126,15781,0,BM25+LLM,823
127,17105,3,(BM25|STS)+Reranker+LLM,1
127,17137,3,(BM25|STS)+Reranker+LLM,2
127,17350,3,(BM25|STS)+Reranker+LLM,4
127,32902,3,(BM25|STS)+Reranker+LLM,6
127,104716,3,(BM25|STS)+Reranker+LLM,7
127,67871,3,(BM25|STS)+Reranker+LLM,8
127,16252,3,(BM25|STS)+Reranker+LLM,9
127,40893,2,(BM25|STS)+Reranker+LLM,3
127,14485,2,(BM25|STS)+Reranker+LLM,5
127,18831,2,(BM25|STS)+Reranker+LLM,10
127,107859,1,BM25+LLM,605
127,25137,1,BM25+LLM,788
127,39668,0,BM25+LLM,625
127,15406,0,BM25+LLM,649
127,87007,0,BM25+LLM,749
128,67011,3,(BM25|STS)+Reranker+LLM,10
128,71456,2,(BM25|STS)+Reranker+LLM,1
128,14895,2,(BM25|STS)+Reranker+LLM,2
128,19410,2,(BM25|STS)+Reranker+LLM,5
128,19398,2,(BM25|STS)+Reranker+LLM,7
128,18860,2,(BM25|STS)+Reranker+LLM,8
128,19390,2,(BM25|STS)+Reranker+LLM,9
128,35620,1,(BM25|STS)+Reranker+LLM,3
128,17306,1,(BM25|STS)+Reranker+LLM,4
128,47183,1,(BM25|STS)+Reranker+LLM,6
128,31546,1,BM25+LLM,715
128,17223,0,BM25+LLM,109
128,20522,0,BM25+LLM,412
128,5182,0,BM25+LLM,608
128,18081,0,BM25+LLM,996
129,31507,3,(BM25|STS)+Reranker+LLM,1
129,34290,3,(BM25|STS)+Reranker+LLM,2
129,32925,2,(BM25|STS)+Reranker+LLM,3
129,19417,2,(BM25|STS)+Reranker+LLM,4
129,32923,2,(BM25|STS)+Reranker+LLM,5
129,32936,2,(BM25|STS)+Reranker+LLM,6
129,19385,2,(BM25|STS)+Reranker+LLM,7
129,18820,2,(BM25|STS)+Reranker+LLM,8
129,31508,2,(BM25|STS)+Reranker+LLM,9
129,14839,1,BM25+LLM,672
129,31681,0,(BM25|STS)+Reranker+LLM,10
129,21894,0,BM25+LLM,212
129,25890,0,BM25+LLM,593
129,6559,0,BM25+LLM,823
129,14894,0,BM25+LLM,919
130,31104,3,(BM25|STS)+Reranker+LLM,1
130,31108,3,(BM25|STS)+Reranker+LLM,2
130,17821,2,(BM25|STS)+Reranker+LLM,3
130,42820,2,(BM25|STS)+Reranker+LLM,4
130,17262,2,(BM25|STS)+Reranker+LLM,5
130,9751,2,(BM25|STS)+Reranker+LLM,6
130,31080,1,(BM25|STS)+Reranker+LLM,7
130,45338,1,(BM25|STS)+Reranker+LLM,8
130,18390,1,(BM25|STS)+Reranker+LLM,9
130,21100,1,(BM25|STS)+Reranker+LLM,10
130,31816,0,BM25+LLM,12
130,48949,0,BM25+LLM,493
130,14526,0,BM25+LLM,570
130,15253,0,BM25+LLM,677
130,21167,0,BM25+LLM,887
131,42821,3,(BM25|STS)+Reranker+LLM,1
131,42820,3,(BM25|STS)+Reranker+LLM,2
131,17254,3,(BM25|STS)+Reranker+LLM,5
131,18080,2,(BM25|STS)+Reranker+LLM,4
131,31080,2,(BM25|STS)+Reranker+LLM,8
131,14814,2,(BM25|STS)+Reranker+LLM,9
131,18416,1,(BM25|STS)+Reranker+LLM,3
131,17206,1,(BM25|STS)+Reranker+LLM,6
131,31931,1,(BM25|STS)+Reranker+LLM,7
131,29601,1,(BM25|STS)+Reranker+LLM,10
131,15415,0,BM25+LLM,445
131,25465,0,BM25+LLM,688
131,31293,0,BM25+LLM,781
131,16903,0,BM25+LLM,827
131,28871,0,BM25+LLM,836
132,17220,3,(BM25|STS)+Reranker+LLM,1
132,18386,2,(BM25|STS)+Reranker+LLM,5
132,14882,2,(BM25|STS)+Reranker+LLM,6
132,20569,1,(BM25|STS)+Reranker+LLM,2
132,47911,1,(BM25|STS)+Reranker+LLM,3
132,21253,1,(BM25|STS)+Reranker+LLM,7
132,60736,1,(BM25|STS)+Reranker+LLM,9
132,28869,1,(BM25|STS)+Reranker+LLM,10
132,34031,1,BM25+LLM,524
132,33763,0,(BM25|STS)+Reranker+LLM,4
132,13611,0,(BM25|STS)+Reranker+LLM,8
132,29565,0,BM25+LLM,110
132,77814,0,BM25+LLM,594
132,130165,0,BM25+LLM,704
132,18331,0,BM25+LLM,784
133,33080,3,(BM25|STS)+Reranker+LLM,1
133,33083,2,(BM25|STS)+Reranker+LLM,2
133,33081,2,(BM25|STS)+Reranker+LLM,3
133,32454,2,(BM25|STS)+Reranker+LLM,4
133,33937,2,(BM25|STS)+Reranker+LLM,5
133,31669,2,(BM25|STS)+Reranker+LLM,6
133,69047,2,(BM25|STS)+Reranker+LLM,8
133,31680,2,(BM25|STS)+Reranker+LLM,10
133,98622,1,(BM25|STS)+Reranker+LLM,7
133,69557,1,(BM25|STS)+Reranker+LLM,9
133,16857,1,BM25+LLM,40
133,23125,1,BM25+LLM,403
133,23550,1,BM25+LLM,626
133,43356,0,BM25+LLM,166
133,51393,0,BM25+LLM,250
134,22108,3,(BM25|STS)+Reranker+LLM,2
134,18877,3,(BM25|STS)+Reranker+LLM,3
134,21833,3,(BM25|STS)+Reranker+LLM,4
134,80979,3,(BM25|STS)+Reranker+LLM,6
134,22841,2,(BM25|STS)+Reranker+LLM,1
134,26874,2,(BM25|STS)+Reranker+LLM,5
134,63725,2,(BM25|STS)+Reranker+LLM,7
134,85539,2,(BM25|STS)+Reranker+LLM,8
134,18285,2,(BM25|STS)+Reranker+LLM,9
134,22854,2,(BM25|STS)+Reranker+LLM,10
134,121754,1,BM25+LLM,442
134,33093,1,BM25+LLM,764
134,17294,0,BM25+LLM,62
134,29657,0,BM25+LLM,765
134,31072,0,BM25+LLM,935
135,43098,3,(BM25|STS)+Reranker+LLM,1
135,22781,3,(BM25|STS)+Reranker+LLM,2
135,33083,3,(BM25|STS)+Reranker+LLM,4
135,85539,3,(BM25|STS)+Reranker+LLM,7
135,31669,3,(BM25|STS)+Reranker+LLM,9
135,21922,3,(BM25|STS)+Reranker+LLM,10
135,22777,2,(BM25|STS)+Reranker+LLM,3
135,33081,2,(BM25|STS)+Reranker+LLM,5
135,22854,2,(BM25|STS)+Reranker+LLM,8
135,32977,1,(BM25|STS)+Reranker+LLM,6
135,2983,1,BM25+LLM,52
135,72884,1,BM25+LLM,943
135,21211,0,BM25+LLM,490
135,35179,0,BM25+LLM,813
135,85494,0,BM25+LLM,903
136,85586,3,(BM25|STS)+Reranker+LLM,1
136,75210,3,(BM25|STS)+Reranker+LLM,2
136,55237,3,(BM25|STS)+Reranker+LLM,3
136,20495,3,(BM25|STS)+Reranker+LLM,4
136,62787,3,(BM25|STS)+Reranker+LLM,5
136,19403,3,(BM25|STS)+Reranker+LLM,6
136,70057,2,(BM25|STS)+Reranker+LLM,7
136,18911,2,(BM25|STS)+Reranker+LLM,8
136,20498,2,(BM25|STS)+Reranker+LLM,9
136,18264,2,(BM25|STS)+Reranker+LLM,10
136,4263,1,BM25+LLM,110
136,57935,0,BM25+LLM,64
136,14622,0,BM25+LLM,642
136,21231,0,BM25+LLM,728
136,32325,0,BM25+LLM,905
137,122028,3,(BM25|STS)+Reranker+LLM,1
137,131880,3,(BM25|STS)+Reranker+LLM,2
137,113541,3,(BM25|STS)+Reranker+LLM,3
137,11684,2,(BM25|STS)+Reranker+LLM,4
137,15259,2,(BM25|STS)+Reranker+LLM,5
137,20533,2,(BM25|STS)+Reranker+LLM,6
137,135146,2,(BM25|STS)+Reranker+LLM,8
137,21053,2,(BM25|STS)+Reranker+LLM,9
137,21922,1,(BM25|STS)+Reranker+LLM,7
137,21859,1,(BM25|STS)+Reranker+LLM,10
137,25442,1,BM25+LLM,315
137,47240,0,BM25+LLM,401
137,18285,0,BM25+LLM,527
137,22992,0,BM25+LLM,630
137,113273,0,BM25+LLM,795
138,22780,3,(BM25|STS)+Reranker+LLM,1
138,15885,3,(BM25|STS)+Reranker+LLM,2
138,129357,3,(BM25|STS)+Reranker+LLM,3
138,13172,3,(BM25|STS)+Reranker+LLM,4
138,96554,3,(BM25|STS)+Reranker+LLM,5
138,21939,3,(BM25|STS)+Reranker+LLM,6
138,22803,3,(BM25|STS)+Reranker+LLM,7
138,22150,3,(BM25|STS)+Reranker+LLM,8
138,97634,3,(BM25|STS)+Reranker+LLM,9
138,22149,3,(BM25|STS)+Reranker+LLM,10
138,80979,1,BM25+LLM,91
138,15171,1,BM25+LLM,840
138,18296,0,BM25+LLM,137
138,13119,0,BM25+LLM,217
138,18030,0,BM25+LLM,428
139,98454,3,(BM25|STS)+Reranker+LLM,1
139,38824,3,(BM25|STS)+Reranker+LLM,2
139,34726,3,(BM25|STS)+Reranker+LLM,3
139,14890,3,(BM25|STS)+Reranker+LLM,5
139,68667,3,(BM25|STS)+Reranker+LLM,6
139,34995,3,(BM25|STS)+Reranker+LLM,8
139,34771,3,(BM25|STS)+Reranker+LLM,9
139,34929,2,(BM25|STS)+Reranker+LLM,4
139,16319,2,(BM25|STS)+Reranker+LLM,7
139,34890,2,(BM25|STS)+Reranker+LLM,10
139,33181,0,BM25+LLM,158
139,33983,0,BM25+LLM,517
139,28531,0,BM25+LLM,583
139,17227,0,BM25+LLM,737
139,20277,0,BM25+LLM,949
140,79794,3,(BM25|STS)+Reranker+LLM,1
140,135758,3,(BM25|STS)+Reranker+LLM,2
140,21939,3,(BM25|STS)+Reranker+LLM,6
140,22108,2,(BM25|STS)+Reranker+LLM,4
140,102918,2,(BM25|STS)+Reranker+LLM,5
140,26341,2,(BM25|STS)+Reranker+LLM,9
140,33077,2,(BM25|STS)+Reranker+LLM,10
140,21924,1,(BM25|STS)+Reranker+LLM,3
140,22113,1,(BM25|STS)+Reranker+LLM,7
140,22856,1,(BM25|STS)+Reranker+LLM,8
140,34635,1,BM25+LLM,80
140,17902,1,BM25+LLM,274
140,129445,0,BM25+LLM,546
140,39212,0,BM25+LLM,570
140,25410,0,BM25+LLM,972
141,110879,3,(BM25|STS)+Reranker+LLM,1
141,40942,1,(BM25|STS)+Reranker+LLM,3
141,15669,1,(BM25|STS)+Reranker+LLM,4
141,14930,1,(BM25|STS)+Reranker+LLM,7
141,17144,1,(BM25|STS)+Reranker+LLM,8
141,86055,1,(BM25|STS)+Reranker+LLM,9
141,16267,1,(BM25|STS)+Reranker+LLM,10
141,31142,1,BM25+LLM,663
141,32474,1,BM25+LLM,696
141,57595,1,BM25+LLM,729
141,13115,0,(BM25|STS)+Reranker+LLM,2
141,20564,0,(BM25|STS)+Reranker+LLM,5
141,6165,0,(BM25|STS)+Reranker+LLM,6
141,13631,0,BM25+LLM,145
141,17145,0,BM25+LLM,505
142,45379,3,(BM25|STS)+Reranker+LLM,1
142,40328,3,(BM25|STS)+Reranker+LLM,3
142,131880,2,(BM25|STS)+Reranker+LLM,6
142,2765,1,(BM25|STS)+Reranker+LLM,2
142,21128,1,(BM25|STS)+Reranker+LLM,8
142,13369,1,BM25+LLM,609
142,53648,0,(BM25|STS)+Reranker+LLM,4
142,6337,0,(BM25|STS)+Reranker+LLM,5
142,21904,0,(BM25|STS)+Reranker+LLM,7
142,116643,0,(BM25|STS)+Reranker+LLM,9
142,104134,0,(BM25|STS)+Reranker+LLM,10
142,32,0,BM25+LLM,34
142,35585,0,BM25+LLM,70
142,19712,0,BM25+LLM,555
142,28077,0,BM25+LLM,762
143,20797,3,(BM25|STS)+Reranker+LLM,1
143,73371,2,(BM25|STS)+Reranker+LLM,2
143,89880,2,(BM25|STS)+Reranker+LLM,3
143,19506,2,(BM25|STS)+Reranker+LLM,4
143,19539,2,(BM25|STS)+Reranker+LLM,5
143,19553,2,(BM25|STS)+Reranker+LLM,6
143,20634,2,(BM25|STS)+Reranker+LLM,7
143,19545,2,(BM25|STS)+Reranker+LLM,8
143,20604,2,(BM25|STS)+Reranker+LLM,9
143,19586,2,(BM25|STS)+Reranker+LLM,10
143,19597,1,BM25+LLM,77
143,31890,0,BM25+LLM,183
143,31573,0,BM25+LLM,489
143,25970,0,BM25+LLM,915
143,1393,0,BM25+LLM,999
144,54235,3,(BM25|STS)+Reranker+LLM,1
144,69027,3,(BM25|STS)+Reranker+LLM,2
144,135564,3,(BM25|STS)+Reranker+LLM,3
144,110655,3,(BM25|STS)+Reranker+LLM,4
144,133779,3,(BM25|STS)+Reranker+LLM,5
144,119534,3,(BM25|STS)+Reranker+LLM,6
144,26483,3,(BM25|STS)+Reranker+LLM,8
144,74097,2,(BM25|STS)+Reranker+LLM,10
144,27083,1,(BM25|STS)+Reranker+LLM,7
144,57449,1,(BM25|STS)+Reranker+LLM,9
144,127672,1,BM25+LLM,570
144,57156,1,BM25+LLM,600
144,25608,1,BM25+LLM,703
144,38432,0,BM25+LLM,208
144,12340,0,BM25+LLM,960
145,86727,3,(BM25|STS)+Reranker+LLM,1
145,27209,3,(BM25|STS)+Reranker+LLM,2
145,61975,3,(BM25|STS)+Reranker+LLM,3
145,85914,3,(BM25|STS)+Reranker+LLM,4
145,43507,3,(BM25|STS)+Reranker+LLM,5
145,17306,3,(BM25|STS)+Reranker+LLM,6
145,20581,3,(BM25|STS)+Reranker+LLM,7
145,35676,3,(BM25|STS)+Reranker+LLM,8
145,47183,1,(BM25|STS)+Reranker+LLM,9
145,28030,1,(BM25|STS)+Reranker+LLM,10
145,21084,1,BM25+LLM,65
145,11530,0,BM25+LLM,136
145,67011,0,BM25+LLM,356
145,58195,0,BM25+LLM,756
145,16857,0,BM25+LLM,760
146,72668,3,(BM25|STS)+Reranker+LLM,1
146,20511,2,(BM25|STS)+Reranker+LLM,2
146,32639,2,(BM25|STS)+Reranker+LLM,3
146,32636,2,(BM25|STS)+Reranker+LLM,4
146,34214,2,(BM25|STS)+Reranker+LLM,5
146,21091,2,(BM25|STS)+Reranker+LLM,6
146,59842,2,(BM25|STS)+Reranker+LLM,7
146,18198,2,(BM25|STS)+Reranker+LLM,8
146,31084,2,(BM25|STS)+Reranker+LLM,9
146,41117,2,(BM25|STS)+Reranker+LLM,10
146,33015,1,BM25+LLM,131
146,77927,1,BM25+LLM,991
146,34996,0,BM25+LLM,687
146,32012,0,BM25+LLM,861
146,93734,0,BM25+LLM,984
147,452,3,(BM25|STS)+Reranker+LLM,1
147,34136,2,(BM25|STS)+Reranker+LLM,3
147,42167,2,(BM25|STS)+Reranker+LLM,4
147,58033,2,(BM25|STS)+Reranker+LLM,6
147,20478,2,(BM25|STS)+Reranker+LLM,7
147,28064,2,(BM25|STS)+Reranker+LLM,8
147,32941,2,(BM25|STS)+Reranker+LLM,9
147,14933,2,(BM25|STS)+Reranker+LLM,10
147,20268,1,(BM25|STS)+Reranker+LLM,2
147,38337,1,(BM25|STS)+Reranker+LLM,5
147,14232,1,BM25+LLM,86
147,67014,1,BM25+LLM,280
147,40192,1,BM25+LLM,362
147,28455,1,BM25+LLM,395
147,27961,0,BM25+LLM,400
148,43880,3,(BM25|STS)+Reranker+LLM,1
148,75129,3,(BM25|STS)+Reranker+LLM,2
148,16996,3,(BM25|STS)+Reranker+LLM,3
148,18092,2,(BM25|STS)+Reranker+LLM,4
148,117370,2,(BM25|STS)+Reranker+LLM,5
148,139562,2,(BM25|STS)+Reranker+LLM,6
148,17124,2,(BM25|STS)+Reranker+LLM,7
148,21789,2,(BM25|STS)+Reranker+LLM,9
148,18410,2,(BM25|STS)+Reranker+LLM,10
148,74717,1,(BM25|STS)+Reranker+LLM,8
148,31612,1,BM25+LLM,274
148,92054,1,BM25+LLM,889
148,44600,1,BM25+LLM,948
148,13696,0,BM25+LLM,719
148,37998,0,BM25+LLM,873
149,64928,3,(BM25|STS)+Reranker+LLM,1
149,32920,3,(BM25|STS)+Reranker+LLM,2
149,34108,3,(BM25|STS)+Reranker+LLM,3
149,17879,3,(BM25|STS)+Reranker+LLM,4
149,102414,2,(BM25|STS)+Reranker+LLM,7
149,17060,2,(BM25|STS)+Reranker+LLM,8
149,63100,2,(BM25|STS)+Reranker+LLM,9
149,116643,2,(BM25|STS)+Reranker+LLM,10
149,34143,1,(BM25|STS)+Reranker+LLM,5
149,31714,1,(BM25|STS)+Reranker+LLM,6
149,21043,1,BM25+LLM,719
149,21135,1,BM25+LLM,802
149,31799,0,BM25+LLM,277
149,18323,0,BM25+LLM,484
149,31264,0,BM25+LLM,704
150,17892,3,(BM25|STS)+Reranker+LLM,1
150,18283,3,(BM25|STS)+Reranker+LLM,3
150,39043,3,(BM25|STS)+Reranker+LLM,4
150,18234,3,(BM25|STS)+Reranker+LLM,5
150,16857,3,(BM25|STS)+Reranker+LLM,9
150,34219,2,(BM25|STS)+Reranker+LLM,2
150,31239,2,(BM25|STS)+Reranker+LLM,6
150,39040,2,(BM25|STS)+Reranker+LLM,10
150,20236,1,(BM25|STS)+Reranker+LLM,7
150,91180,1,(BM25|STS)+Reranker+LLM,8
150,117370,1,BM25+LLM,190
150,14904,0,BM25+LLM,185
150,34204,0,BM25+LLM,243
150,70288,0,BM25+LLM,328
150,85641,0,BM25+LLM,338
